code,category,detail,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10
3379,Finance,DY,1.14,0.93,1.55,1.22,0.84,2.60,0.00,0.00,0.00,0.00
1163,Finance,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09
1163,Finance,NP,"377,021","287,962","312,131","308,871","295,902","237,921","207,605","163,636","129,200","118,857"
1163,Finance,Div,"89,820","20,851","15,412","10,966","8,289","3,985","10,206","8,097","5,385","3,077"
1163,Finance,Div Payout,23.82 %,7.24 %,4.94 %,3.55 %,2.80 %,1.68 %,4.92 %,4.95 %,4.17 %,2.59 %
1163,Finance,NOSH,"224,550","173,764","171,246","168,708","165,780","159,421","157,026","154,246","153,864","153,860"
1163,Finance,NP Margin,7.28 %,6.00 %,6.67 %,6.83 %,6.76 %,6.52 %,6.60 %,5.95 %,5.15 %,5.35 %
1163,Finance,ROE,8.82 %,9.23 %,10.99 %,11.83 %,13.06 %,11.85 %,11.40 %,10.13 %,10.25 %,23.55 %
1163,Finance,EPS,167.90,165.33,182.27,183.08,178.49,149.24,132.21,106.09,83.97,77.25
1163,Finance,EPS GR,  1.55%  ,  -9.29%  ,  -0.44%  ,  2.57%  ,  19.60%  ,  12.88%  ,  24.62%  ,  26.34%  ,  8.70%  ,  -  
1163,Finance,DPS,40.00,12.00,9.00,6.50,5.00,2.50,6.50,5.25,3.50,2.00
1163,Finance,Price,13.0000,13.5000,10.2000,10.5000,11.4200,12.1000,7.0500,4.7500,4.4900,4.0600
1163,Finance,P/E,7.74,8.15,5.60,5.74,6.40,8.11,5.33,4.48,5.35,5.26
1163,Finance,DY,3.08,0.89,0.88,0.62,0.44,0.21,0.92,1.11,0.78,0.49
5230,Finance,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,,
5230,Finance,NP,"49,313","46,027","79,976","68,972","72,332","68,572","41,390","27,255",,
5230,Finance,Div,"22,552","39,091","37,587","30,371","29,017",-,-,-,,
5230,Finance,Div Payout,45.73 %,84.93 %,47.00 %,44.03 %,40.12 %,- %,- %,- %,,
5230,Finance,NOSH,"751,759","751,759","751,759","751,759","751,759","751,759","254,791","588,124",,
5230,Finance,NP Margin,9.35 %,9.22 %,16.76 %,15.18 %,16.87 %,18.82 %,21.39 %,61.17 %,,
5230,Finance,ROE,9.37 %,9.14 %,16.12 %,15.29 %,17.82 %,19.00 %,90.25 %,3.29 %,,
5230,Finance,EPS,6.56,6.12,10.64,9.17,9.62,9.37,16.25,67.83,,
5230,Finance,EPS GR,  7.19%  ,  -42.48%  ,  16.03%  ,  -4.68%  ,  2.67%  ,  -42.34%  ,  -76.04%  ,  -  ,,
5230,Finance,DPS,3.00,5.20,5.00,4.04,3.86,0.00,0.00,0.00,,
5230,Finance,Price,0.5600,1.0500,1.4200,1.2900,1.7000,1.9500,0.0000,0.0000,,
5230,Finance,P/E,8.54,17.15,13.35,14.06,17.67,21.38,0.00,0.00,,
5230,Finance,DY,5.36,4.95,3.52,3.13,2.27,0.00,0.00,0.00,,
5185,Finance,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09
5185,Finance,NP,"503,086","417,855","464,131","369,269","592,677","650,021","628,942","507,995","488,625","371,843"
5185,Finance,Div,"97,158","43,271","161,653","155,241","291,442","224,196","224,195","179,345","134,483","127,036"
5185,Finance,Div Payout,19.31 %,10.36 %,34.83 %,42.04 %,49.17 %,34.49 %,35.65 %,35.30 %,27.52 %,34.16 %
5185,Finance,NOSH,"1,943,167","1,849,194","1,942,948","1,942,948","1,942,948","1,494,644","1,494,633","1,494,542","1,494,266","1,494,545"
5185,Finance,NP Margin,27.46 %,27.20 %,35.04 %,21.20 %,32.89 %,42.60 %,21.16 %,19.13 %,21.50 %,18.51 %
5185,Finance,ROE,5.80 %,5.30 %,6.94 %,4.46 %,7.48 %,10.19 %,10.42 %,9.09 %,9.40 %,7.85 %
5185,Finance,EPS,25.89,24.00,27.50,19.01,34.52,43.49,42.08,33.99,32.70,24.88
5185,Finance,EPS GR,  7.87%  ,  -12.73%  ,  44.66%  ,  -44.93%  ,  -20.63%  ,  3.35%  ,  23.80%  ,  3.94%  ,  31.43%  ,  -  
5185,Finance,DPS,5.00,2.34,8.32,7.99,15.00,15.00,15.00,12.00,9.00,8.50
5185,Finance,Price,2.2300,2.3100,2.3900,2.3400,2.9000,4.1500,3.4400,3.0800,3.0900,2.5200
5185,Finance,P/E,8.61,10.22,10.01,12.31,9.51,9.54,8.17,9.06,9.45,10.13
5185,Finance,DY,2.24,1.01,3.48,3.41,5.17,3.61,4.36,3.90,2.91,3.37
5258,Finance,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09
5258,Finance,NP,"682,055","619,838","559,040","547,275","532,329","279,327","252,269","204,406","234,782","113,678"
5258,Finance,Div,"261,938","229,283","206,528","187,918","346,521","91,866","74,668","37,339",-,-
5258,Finance,Div Payout,38.40 %,36.99 %,36.94 %,34.34 %,65.10 %,32.89 %,29.60 %,18.27 %,- %,- %
5258,Finance,NOSH,"1,689,928","1,637,741","1,588,680","1,540,318","1,493,627","1,080,786","1,066,686","1,066,837","1,066,706","895,807"
5258,Finance,NP Margin,19.07 %,18.91 %,17.85 %,18.51 %,19.78 %,20.05 %,20.11 %,20.00 %,17.60 %,14.05 %
5258,Finance,ROE,13.59 %,13.66 %,14.42 %,16.08 %,18.09 %,13.75 %,12.51 %,11.20 %,16.55 %,10.66 %
5258,Finance,EPS,40.36,37.94,35.25,35.53,35.64,25.84,23.65,19.16,22.01,12.69
5258,Finance,EPS GR,  6.38%  ,  7.63%  ,  -0.79%  ,  -0.31%  ,  37.93%  ,  9.26%  ,  23.43%  ,  -12.95%  ,  73.44%  ,  -  
5258,Finance,DPS,15.50,14.00,13.00,12.20,23.20,8.50,7.00,3.50,0.00,0.00
5258,Finance,Price,3.5600,4.4000,4.2200,3.8300,4.0700,4.5400,2.8100,2.0300,1.4100,1.2000
5258,Finance,P/E,8.82,11.63,11.99,10.78,11.42,17.57,11.88,10.59,6.41,0.00
5258,Finance,DY,4.35,3.18,3.08,3.19,5.70,1.87,2.49,1.72,0.00,0.00
1171,Finance,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09
1171,Finance,NP,"642,400","417,126","201,412","257,592","1,015,029","597,568","446,651","325,432","146,025","57,203"
1171,Finance,Div,-,"297,163","173,963","83,633","311,119","161,199","401,074","37,630",-,"28,006"
1171,Finance,Div Payout,- %,71.24 %,86.37 %,32.47 %,30.65 %,26.98 %,89.80 %,11.56 %,- %,48.96 %
1171,Finance,NOSH,"6,224,806","5,943,272","5,798,774","2,787,792","2,592,666","1,611,998","1,215,376","1,003,490","700,359","700,159"
1171,Finance,NP Margin,20.42 %,12.80 %,6.15 %,8.45 %,38.85 %,23.56 %,24.39 %,25.64 %,18.97 %,10.63 %
1171,Finance,ROE,8.25 %,5.84 %,3.00 %,5.39 %,22.65 %,29.64 %,30.46 %,34.88 %,38.31 %,10.35 %
1171,Finance,EPS,10.32,7.10,4.90,9.24,39.15,37.07,36.75,32.43,20.85,8.17
1171,Finance,EPS GR,  45.35%  ,  44.90%  ,  -46.97%  ,  -76.40%  ,  5.61%  ,  0.87%  ,  13.32%  ,  55.54%  ,  155.20%  ,  -  
1171,Finance,DPS,0.00,5.00,3.00,3.00,12.00,10.00,33.00,3.75,0.00,4.00
1171,Finance,Price,0.9200,1.0400,0.9000,1.4100,2.4300,2.2100,2.2600,1.8800,1.4900,1.0100
1171,Finance,P/E,8.91,14.82,25.91,15.26,6.21,5.96,6.15,5.80,7.15,12.36
1171,Finance,DY,0.00,4.81,3.33,2.13,4.94,4.52,14.60,1.99,0.00,3.96
1066,Finance,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09
1066,Finance,NP,"2,305,196","1,950,145","1,681,624","1,664,972","2,038,000","1,831,190","1,784,742","1,687,913","1,420,258","1,201,363"
1066,Finance,Div,"822,059","601,506","481,205","424,812","153,425","409,443","499,050","553,760","567,672","483,344"
1066,Finance,Div Payout,35.66 %,30.84 %,28.62 %,25.51 %,7.53 %,22.36 %,27.96 %,32.81 %,39.97 %,40.23 %
1066,Finance,NOSH,"4,010,045","4,010,045","4,010,045","2,601,423","2,557,089","2,511,920","2,259,167","2,179,301","2,151,906","2,152,980"
1066,Finance,NP Margin,18.19 %,18.50 %,15.97 %,15.48 %,19.82 %,19.25 %,22.31 %,23.63 %,23.23 %,22.28 %
1066,Finance,ROE,9.88 %,8.43 %,7.74 %,25.10 %,10.90 %,11.10 %,13.04 %,14.70 %,14.25 %,13.81 %
1066,Finance,EPS,57.49,48.60,43.60,24.20,79.70,72.90,79.00,77.50,66.00,55.80
1066,Finance,EPS GR,  18.29%  ,  11.47%  ,  80.17%  ,  -69.64%  ,  9.33%  ,  -7.72%  ,  1.94%  ,  17.42%  ,  18.28%  ,  -  
1066,Finance,DPS,20.50,15.00,12.00,16.33,6.00,16.30,22.09,25.41,26.38,22.45
1066,Finance,Price,5.2900,5.0000,4.7100,5.6700,7.6200,7.9000,7.6900,7.4800,8.7200,5.3000
1066,Finance,P/E,9.20,10.28,11.23,8.86,9.56,10.84,9.73,9.66,13.21,9.50
1066,Finance,DY,3.88,3.00,2.55,2.88,0.79,2.06,2.87,3.40,3.03,4.24
1023,Finance,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09
1023,Finance,NP,"5,583,510","4,475,175","3,564,190","2,849,509","3,106,808","4,540,403","4,344,776","4,030,798","3,500,803","2,806,816"
1023,Finance,Div,"2,378,157","2,287,062","1,765,183","1,186,589","1,243,386","1,803,441","1,739,398","1,635,212","1,873,946","653,076"
1023,Finance,Div Payout,42.59 %,51.11 %,49.53 %,41.64 %,40.02 %,39.72 %,40.03 %,40.57 %,53.53 %,23.27 %
1023,Finance,NOSH,"9,512,630","9,148,250","8,825,916","8,475,636","8,289,242","7,571,123","7,439,684","7,432,782","7,185,379","3,530,142"
1023,Finance,NP Margin,32.58 %,26.14 %,22.61 %,18.81 %,22.44 %,31.41 %,32.58 %,33.61 %,30.90 %,29.07 %
1023,Finance,ROE,10.93 %,9.35 %,7.90 %,6.99 %,8.44 %,15.30 %,15.29 %,15.45 %,15.57 %,27.61 %
1023,Finance,EPS,59.67,49.63,41.00,33.62,37.48,59.97,58.40,54.23,48.72,39.76
1023,Finance,EPS GR,  20.23%  ,  21.05%  ,  21.95%  ,  -10.30%  ,  -37.50%  ,  2.69%  ,  7.69%  ,  11.31%  ,  22.54%  ,  -  
1023,Finance,DPS,25.00,25.00,20.00,14.00,15.00,23.82,23.38,22.00,26.08,18.50
1023,Finance,Price,5.7100,6.5400,4.5100,4.5400,5.5600,7.6200,7.6300,7.4400,8.5000,12.8400
1023,Finance,P/E,9.73,13.37,11.17,13.50,14.83,12.71,13.07,13.72,17.45,16.15
1023,Finance,DY,4.38,3.82,4.43,3.08,2.70,3.13,3.06,2.96,3.07,1.44
5184,Industrial Products,Year End,31/10/18,31/10/17,31/10/16,31/10/15,31/10/14,31/10/13,31/10/12,31/10/11,31/10/10,31/10/09
5184,Industrial Products,NP,"70,402,924","57,603","51,713","43,493","39,942","35,924","25,507","20,081","20,427",-
5184,Industrial Products,Div,-,"13,312","12,514",-,-,-,-,"5,496","3,822",-
5184,Industrial Products,Div Payout,- %,23.11 %,24.20 %,- %,- %,- %,- %,27.37 %,18.71 %,- %
5184,Industrial Products,NOSH,"273,387","256,012","250,291","209,807","184,064","164,927","154,214","146,560","145,907",-
5184,Industrial Products,NP Margin,20.84 %,19.09 %,18.28 %,17.27 %,16.73 %,16.28 %,13.03 %,12.44 %,11.55 %,- %
5184,Industrial Products,ROE,"11,922.24 %",11.60 %,11.87 %,13.12 %,14.97 %,17.71 %,16.88 %,18.77 %,23.33 %,- %
5184,Industrial Products,EPS,25.75,22.50,20.66,20.73,21.70,21.79,16.54,13.85,14.00,-
5184,Industrial Products,EPS GR,  14.44%  ,  8.91%  ,  -0.34%  ,  -4.47%  ,  -0.41%  ,  31.74%  ,  19.42%  ,  -1.07%  ,  0.00%  ,  -  
5184,Industrial Products,DPS,0.00,5.20,5.00,0.00,0.00,0.00,0.00,3.75,2.62,-
5184,Industrial Products,Price,2.5400,2.6500,2.2300,1.7600,2.6000,2.1200,1.5900,1.6000,1.0800,0.0000
5184,Industrial Products,P/E,0.01,11.78,10.79,8.49,11.98,9.73,9.61,11.68,7.71,0.00
5184,Industrial Products,DY,0.00,1.96,2.24,0.00,0.00,0.00,0.00,2.34,2.43,0.00
4243,Industrial Products,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09
4243,Industrial Products,NP,"81,096","-187,969",21,"59,559","39,978","49,813","44,670","68,259","31,046",-720
4243,Industrial Products,Div,"7,162","4,774","9,549","11,889","8,010","10,946","12,163","18,476",-,"13,116"
4243,Industrial Products,Div Payout,8.83 %,- %,"45,473.72 %",19.96 %,20.04 %,21.97 %,27.23 %,27.07 %,- %,- %
4243,Industrial Products,NOSH,"477,474","477,474","477,474","477,504","437,722","434,376","434,423","434,746","434,485","437,222"
4243,Industrial Products,NP Margin,9.53 %,-23.84 %,-0.24 %,8.08 %,5.84 %,7.01 %,5.83 %,10.02 %,4.18 %,-0.24 %
4243,Industrial Products,ROE,7.32 %,-16.07 %,0.00 %,4.32 %,2.99 %,3.98 %,3.66 %,5.73 %,2.87 %,-0.07 %
4243,Industrial Products,EPS,16.98,-39.37,0.00,12.47,9.21,11.47,10.28,15.70,7.14,-0.17
4243,Industrial Products,EPS GR,  143.13%  ,  0.00%  ,  0.00%  ,  35.40%  ,  -19.70%  ,  11.58%  ,  -34.52%  ,  119.89%  ,"  4,300.00%  ",  -  
4243,Industrial Products,DPS,1.50,1.00,2.00,2.49,1.83,2.52,2.80,4.25,0.00,3.00
4243,Industrial Products,Price,0.4300,0.7100,0.9950,1.3200,1.0900,1.3100,0.9800,1.2400,1.2600,1.0700
4243,Industrial Products,P/E,2.53,-1.80,"22,623.17",10.58,11.93,11.42,9.53,7.90,17.63,-649.76
4243,Industrial Products,DY,3.49,1.41,2.01,1.89,1.68,1.92,2.86,3.43,0.00,2.80
5665,Industrial Products,Year End,30/06/18,30/06/17,30/06/16,30/06/15,30/06/14,30/06/13,30/06/12,30/06/11,30/06/10,31/12/08
5665,Industrial Products,NP,"210,847","93,295","-221,153","-117,581","18,952","42,177","8,747","210,136","16,208","104,689"
5665,Industrial Products,Div,-,"12,681",-,-,"16,846","29,231","41,652","83,553","20,779","52,344"
5665,Industrial Products,Div Payout,- %,13.59 %,- %,- %,88.89 %,69.31 %,476.19 %,39.76 %,128.21 %,50.00 %
5665,Industrial Products,NOSH,"433,411","422,723","419,406","419,482","421,155","417,594","416,523","417,765","415,589","418,756"
5665,Industrial Products,NP Margin,5.71 %,3.61 %,-9.16 %,-4.62 %,0.71 %,1.53 %,0.22 %,4.85 %,0.80 %,3.18 %
5665,Industrial Products,ROE,21.82 %,12.40 %,-32.55 %,-12.98 %,2.18 %,4.93 %,1.05 %,23.84 %,2.17 %,13.81 %
5665,Industrial Products,EPS,48.78,22.07,-52.73,-28.03,4.50,10.10,2.10,50.30,3.90,25.00
5665,Industrial Products,EPS GR,  121.02%  ,  141.85%  ,  -88.12%  ,  -722.89%  ,  -55.45%  ,  380.95%  ,  -95.83%  ,"  1,189.74%  ",  -84.40%  ,  -  
5665,Industrial Products,DPS,0.00,3.00,0.00,0.00,4.00,7.00,10.00,20.00,5.00,12.50
5665,Industrial Products,Price,1.5600,1.6900,0.9800,0.9500,1.4200,1.7500,1.8000,2.1200,1.8200,1.3200
5665,Industrial Products,P/E,3.21,7.66,-1.86,-3.39,31.56,17.33,85.71,4.21,44.02,5.28
5665,Industrial Products,DY,0.00,1.78,0.00,0.00,2.82,4.00,5.56,9.43,2.75,9.47
4235,Industrial Products,Year End,30/06/18,30/06/17,30/06/16,30/06/15,30/06/14,30/06/13,30/06/12,30/06/11,30/06/10,30/06/09
4235,Industrial Products,NP,"172,629","105,311","-796,477","-254,821","-505,946","-34,497","-38,221","232,090","361,469","-278,298"
4235,Industrial Products,Div,-,-,-,-,-,"7,177","7,174","28,699","7,133","7,128"
4235,Industrial Products,Div Payout,- %,- %,- %,- %,- %,- %,- %,12.37 %,1.97 %,- %
4235,Industrial Products,NOSH,"680,804","680,804","701,652","715,542","717,062","717,730","717,444","717,496","713,346","712,850"
4235,Industrial Products,NP Margin,5.50 %,4.25 %,-36.02 %,-10.35 %,-12.90 %,-0.67 %,-0.54 %,5.70 %,9.33 %,-5.49 %
4235,Industrial Products,ROE,9.32 %,6.16 %,-49.35 %,-10.69 %,-19.12 %,-1.09 %,-1.19 %,7.12 %,11.92 %,-10.33 %
4235,Industrial Products,EPS,25.36,15.37,-113.50,-35.61,-70.56,-4.81,-5.32,32.35,50.67,-39.04
4235,Industrial Products,EPS GR,  65.00%  ,  113.54%  ,  -218.73%  ,  49.53%  ,"  -1,366.94%  ",  9.59%  ,  -116.45%  ,  -36.16%  ,  229.79%  ,  -  
4235,Industrial Products,DPS,0.00,0.00,0.00,0.00,0.00,1.00,1.00,4.00,1.00,1.00
4235,Industrial Products,Price,0.8600,1.2000,0.3200,0.3500,0.6400,0.9800,1.2200,1.8800,1.4100,1.2500
4235,Industrial Products,P/E,3.39,7.76,-0.28,-0.98,-0.91,-20.39,-22.90,5.81,2.78,-3.20
4235,Industrial Products,DY,0.00,0.00,0.00,0.00,0.00,1.02,0.82,2.13,0.71,0.80
6556,Industrial Products,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09
6556,Industrial Products,NP,"149,544","205,376","166,775","-135,475","23,388","12,268","-19,224","61,134","119,903","31,617"
6556,Industrial Products,Div,"77,084","110,289","75,078",-,"10,015",-,-,"37,660","61,961","30,159"
6556,Industrial Products,Div Payout,51.55 %,53.70 %,45.02 %,- %,42.82 %,- %,- %,61.60 %,51.68 %,95.39 %
6556,Industrial Products,NOSH,"531,617","512,976","500,525","500,646","500,751","508,612","500,968","502,141","502,117","502,655"
6556,Industrial Products,NP Margin,6.44 %,9.36 %,8.92 %,-7.69 %,1.02 %,0.57 %,-0.91 %,2.78 %,6.58 %,2.36 %
6556,Industrial Products,ROE,11.43 %,16.82 %,15.64 %,-14.63 %,2.20 %,1.15 %,-1.85 %,5.69 %,11.32 %,3.49 %
6556,Industrial Products,EPS,28.13,40.52,33.32,-27.06,4.67,2.45,-3.89,12.18,23.88,6.29
6556,Industrial Products,EPS GR,  -30.58%  ,  21.61%  ,  223.13%  ,  -679.44%  ,  90.61%  ,  162.98%  ,  -131.94%  ,  -48.99%  ,  279.65%  ,  -  
6556,Industrial Products,DPS,14.50,21.50,15.00,0.00,2.00,0.00,0.00,7.50,12.34,6.00
6556,Industrial Products,Price,1.2500,3.8600,2.1700,0.6700,1.0700,1.0500,1.3200,1.7200,2.9000,2.8000
6556,Industrial Products,P/E,4.44,9.64,6.51,-2.48,22.91,43.53,-34.40,14.13,12.14,44.52
6556,Industrial Products,DY,11.60,5.57,6.91,0.00,1.87,0.00,0.00,4.36,4.26,2.14
7181,Industrial Products,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09
7181,Industrial Products,NP,"4,227","-3,649","-15,593",-836,"-10,780",-898,"-24,060","-6,394","-10,127","-7,134"
7181,Industrial Products,Div,-,-,-,-,-,-,-,-,-,-
7181,Industrial Products,Div Payout,- %,- %,- %,- %,- %,- %,- %,- %,- %,- %
7181,Industrial Products,NOSH,"67,210","61,100","61,100","61,100","61,100","61,088","61,097","61,128","61,104","62,854"
7181,Industrial Products,NP Margin,27.71 %,-31.92 %,-44.51 %,-2.90 %,-39.04 %,-1.54 %,-38.90 %,-10.32 %,-14.12 %,-11.24 %
7181,Industrial Products,ROE,17.97 %,-20.59 %,-72.92 %,-2.24 %,-28.46 %,-1.84 %,-50.49 %,-8.86 %,-12.95 %,-7.83 %
7181,Industrial Products,EPS,6.29,-5.97,-25.52,-1.37,-17.64,-1.47,-39.38,-10.46,-16.58,-11.35
7181,Industrial Products,EPS GR,  205.36%  ,  76.61%  ,"  -1,762.77%  ",  92.23%  ,"  -1,100.00%  ",  96.27%  ,  -276.48%  ,  36.91%  ,  -46.08%  ,  -  
7181,Industrial Products,DPS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7181,Industrial Products,Price,0.2900,0.2300,0.4050,0.6000,0.5400,0.6400,0.5800,0.6000,0.6000,0.6800
7181,Industrial Products,P/E,4.61,-3.85,-1.59,-43.85,-3.06,-43.54,-1.47,-5.74,-3.62,-5.99
7181,Industrial Products,DY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7099,Industrial Products,Year End,31/03/18,31/03/17,31/03/16,31/03/15,31/03/14,31/03/13,31/03/12,31/03/11,31/03/10,31/03/09
7099,Industrial Products,NP,"27,571","18,026","-2,431","4,000","2,925","-4,415","17,886",-686,-394,"-1,789"
7099,Industrial Products,Div,-,-,-,-,-,-,-,-,-,-
7099,Industrial Products,Div Payout,- %,- %,- %,- %,- %,- %,- %,- %,- %,- %
7099,Industrial Products,NOSH,"152,263","77,103","68,579","74,818","48,702","48,483","6,463","64,545","64,285","64,584"
7099,Industrial Products,NP Margin,18.08 %,14.09 %,-1.99 %,2.83 %,2.08 %,-3.17 %,14.07 %,-0.56 %,-0.40 %,-1.27 %
7099,Industrial Products,ROE,10.91 %,15.48 %,-1.97 %,3.07 %,2.83 %,-4.08 %,35.75 %,-2.13 %,-1.20 %,-5.43 %
7099,Industrial Products,EPS,13.40,26.49,-3.54,7.29,6.15,-10.09,276.70,-1.06,-0.61,-2.77
7099,Industrial Products,EPS GR,  -49.41%  ,  848.31%  ,  -148.56%  ,  18.54%  ,  160.95%  ,  -103.65%  ,"  26,203.78%  ",  -73.77%  ,  77.98%  ,  -  
7099,Industrial Products,DPS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7099,Industrial Products,Price,0.8650,1.2200,0.5700,0.5850,0.9300,0.6800,1.8500,0.1300,1.6000,1.0000
7099,Industrial Products,P/E,4.78,5.22,-16.08,10.94,15.48,-7.47,0.67,-12.23,-261.06,-36.10
7099,Industrial Products,DY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8273,Industrial Products,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09
8273,Industrial Products,NP,"19,008","15,525","16,508","14,210","12,371","10,225","14,218","7,929","8,307","9,002"
8273,Industrial Products,Div,-,-,-,-,-,-,-,-,"2,747","2,747"
8273,Industrial Products,Div Payout,- %,- %,- %,- %,- %,- %,- %,- %,33.07 %,30.53 %
8273,Industrial Products,NOSH,"188,623","188,624","109,913","109,899","109,866","109,946","109,860","109,819","109,880","109,914"
8273,Industrial Products,NP Margin,9.56 %,8.74 %,9.91 %,8.82 %,8.06 %,7.05 %,10.19 %,5.24 %,5.69 %,6.79 %
8273,Industrial Products,ROE,8.54 %,7.62 %,8.78 %,8.29 %,7.87 %,7.10 %,10.61 %,6.62 %,7.27 %,8.36 %
8273,Industrial Products,EPS,10.08,8.23,15.02,12.93,11.26,9.30,12.94,7.22,7.56,8.19
8273,Industrial Products,EPS GR,  22.48%  ,  -45.21%  ,  16.16%  ,  14.83%  ,  21.08%  ,  -28.13%  ,  79.22%  ,  -4.50%  ,  -7.69%  ,  -  
8273,Industrial Products,DPS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,2.50
8273,Industrial Products,Price,0.5000,0.6700,0.9300,0.9550,0.6100,0.6600,0.3800,0.3800,0.3800,0.2400
8273,Industrial Products,P/E,4.96,8.14,6.19,7.39,5.42,7.10,2.94,5.26,5.03,2.93
8273,Industrial Products,DY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.58,10.42
7029,Industrial Products,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09
7029,Industrial Products,NP,"5,755","3,945","3,067","2,872","4,874","4,720","1,252","1,899","4,108","3,817"
7029,Industrial Products,Div,819,546,545,819,-,992,-,-,496,-
7029,Industrial Products,Div Payout,14.24 %,13.85 %,17.79 %,28.53 %,- %,21.03 %,- %,- %,12.08 %,- %
7029,Industrial Products,NOSH,"54,620","54,620","54,572","54,620","49,620","49,620","49,620","49,582","49,613","49,635"
7029,Industrial Products,NP Margin,3.95 %,3.39 %,3.10 %,3.67 %,6.31 %,6.85 %,2.03 %,2.86 %,6.65 %,7.17 %
7029,Industrial Products,ROE,6.31 %,5.23 %,4.26 %,4.11 %,7.73 %,8.81 %,2.52 %,3.91 %,8.81 %,9.05 %
7029,Industrial Products,EPS,10.54,7.22,5.62,5.39,9.82,9.51,2.52,3.83,8.28,7.69
7029,Industrial Products,EPS GR,  45.98%  ,  28.47%  ,  4.27%  ,  -45.11%  ,  3.26%  ,  277.38%  ,  -34.20%  ,  -53.74%  ,  7.67%  ,  -  
7029,Industrial Products,DPS,1.50,1.00,1.00,1.50,0.00,2.00,0.00,0.00,1.00,0.00
7029,Industrial Products,Price,0.5750,0.6400,0.5100,0.6800,0.7300,0.5250,0.4500,0.3800,0.3700,0.3700
7029,Industrial Products,P/E,5.46,8.86,9.07,12.93,7.43,5.52,17.83,9.92,4.47,4.81
7029,Industrial Products,DY,2.61,1.56,1.96,2.21,0.00,3.81,0.00,0.00,2.70,0.00
5197,Industrial Products,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,
5197,Industrial Products,NP,"28,416","12,402","19,181","31,722","16,032","15,136","11,600","13,720","10,217",
5197,Industrial Products,Div,"16,633",-,"6,192","15,480","8,256","8,256",-,"12,717",-,
5197,Industrial Products,Div Payout,58.53 %,- %,32.28 %,48.80 %,51.50 %,54.55 %,- %,92.69 %,- %,
5197,Industrial Products,NOSH,"103,957","103,200","103,200","103,200","103,200","103,200","103,200","99,275","90,979",
5197,Industrial Products,NP Margin,13.97 %,7.05 %,9.52 %,17.55 %,10.66 %,10.28 %,8.73 %,11.23 %,8.49 %,
5197,Industrial Products,ROE,15.36 %,7.20 %,11.99 %,21.65 %,12.33 %,12.32 %,10.04 %,12.92 %,10.03 %,
5197,Industrial Products,EPS,27.48,12.02,18.59,30.74,15.53,14.67,11.24,13.81,11.23,
5197,Industrial Products,EPS GR,  128.62%  ,  -35.34%  ,  -39.53%  ,  97.94%  ,  5.86%  ,  30.52%  ,  -18.61%  ,  22.97%  ,  -  ,
5197,Industrial Products,DPS,16.00,0.00,6.00,15.00,8.00,8.00,0.00,12.81,0.00,
5197,Industrial Products,Price,1.5100,1.2500,1.6000,2.8800,1.0300,1.1900,0.7200,0.6900,0.0000,
5197,Industrial Products,P/E,5.52,10.40,8.61,9.37,6.63,8.11,6.41,4.99,0.00,
5197,Industrial Products,DY,10.60,0.00,3.75,5.21,7.77,6.72,0.00,18.57,0.00,
5232,Industrial Products,Year End,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,,,
